440558,NLY3413 ,10951    ,866    ,36.808 ,23.887 ,323,227      
4062d5,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
440558,NLY3413 ,10951    ,866    ,36.808 ,23.887 ,323,228      
4062d5,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
440558,NLY3413 ,10951    ,866    ,36.808 ,23.887 ,323,229      
4062d5,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
440558,NLY3413 ,10951    ,866    ,36.809 ,23.886 ,323,230      
4062d5,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
440558,NLY3413 ,10951    ,866    ,36.809 ,23.886 ,323,231      
4062d5,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
440558,NLY3413 ,10951    ,866    ,36.810 ,23.885 ,323,233      
4062d5,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
440558,NLY3413 ,10951    ,866    ,36.810 ,23.885 ,323,234      
4062d5,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
440558,NLY3413 ,10951    ,866    ,36.811 ,23.884 ,323,236      
4062d5,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
440558,NLY3413 ,10951    ,866    ,36.811 ,23.884 ,323,238      
4062d5,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
440558,NLY3413 ,10951    ,866    ,36.811 ,23.884 ,323,239      
4062d5,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
440558,NLY3413 ,10951    ,866    ,36.811 ,23.884 ,323,239      
4062d5,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
440558,NLY3413 ,10951    ,866    ,36.813 ,23.882 ,323,242      
4062d5,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
440558,NLY3413 ,10951    ,866    ,36.813 ,23.882 ,323,242      
4062d5,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
440558,NLY3413 ,10951    ,866    ,36.814 ,23.882 ,323,244      
4062d5,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
440558,NLY3413 ,10951    ,866    ,36.814 ,23.881 ,323,245      
4062d5,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
440558,NLY3413 ,10951    ,866    ,36.814 ,23.881 ,323,246      
4062d5,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
440558,NLY3413 ,10951    ,866    ,36.815 ,23.880 ,323,248      
4062d5,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
440558,NLY3413 ,10951    ,866    ,36.815 ,23.880 ,323,248      
4062d5,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
440558,NLY3413 ,10951    ,868    ,36.815 ,23.880 ,323,250      
4062d5,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
440558,NLY3413 ,10951    ,868    ,36.817 ,23.879 ,323,251      
4062d5,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
440558,NLY3413 ,10951    ,868    ,36.817 ,23.879 ,323,253      
4062d5,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
440558,NLY3413 ,10951    ,868    ,36.817 ,23.878 ,323,254      
4062d5,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
440558,NLY3413 ,10951    ,868    ,36.817 ,23.878 ,323,254      
4062d5,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
440558,NLY3413 ,10951    ,868    ,36.817 ,23.878 ,323,255      
4062d5,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
440558,NLY3413 ,10951    ,866    ,36.819 ,23.877 ,323,259      
4062d5,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
440558,NLY3413 ,10951    ,866    ,36.819 ,23.877 ,323,259      
4062d5,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
440558,NLY3413 ,10951    ,866    ,36.820 ,23.876 ,323,264      
4062d5,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
440558,NLY3413 ,10951    ,866    ,36.820 ,23.875 ,323,266      
4062d5,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
440558,NLY3413 ,10951    ,868    ,36.820 ,23.875 ,323,270      
3c4868,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
4062d5,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
440558,NLY3413 ,10951    ,868    ,36.820 ,23.875 ,323,273      
3c4868,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
4062d5,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
440558,NLY3413 ,10951    ,868    ,36.821 ,23.874 ,323,275      
3c4868,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
4062d5,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
440558,NLY3413 ,10951    ,868    ,36.821 ,23.874 ,323,275      
3c4868,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
4062d5,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
440558,NLY3413 ,10951    ,868    ,36.821 ,23.874 ,323,275      
3c4868,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
4062d5,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
440558,NLY3413 ,10951    ,868    ,36.821 ,23.874 ,323,276      
3c4868,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
4062d5,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
440558,NLY3413 ,10951    ,866    ,36.821 ,23.874 ,323,280      
3c4868,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
4062d5,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
440558,NLY3413 ,10951    ,866    ,36.821 ,23.874 ,323,281      
3c4868,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
4062d5,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
440558,NLY3413 ,10951    ,866    ,36.824 ,23.872 ,323,282      
3c4868,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
4062d5,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
440558,NLY3413 ,10951    ,868    ,36.824 ,23.872 ,323,284      
3c4868,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
4062d5,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
440558,NLY3413 ,10951    ,868    ,36.824 ,23.872 ,323,290      
3c4868,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
4062d5,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
440558,NLY3413 ,10951    ,866    ,36.824 ,23.872 ,323,296      
3c4868,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
4062d5,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
440558,NLY3413 ,10951    ,866    ,36.826 ,23.870 ,323,297      
3c4868,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
4062d5,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
440558,NLY3413 ,10951    ,866    ,36.826 ,23.870 ,323,298      
3c4868,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
4062d5,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
440558,NLY3413 ,10951    ,866    ,36.826 ,23.870 ,323,300      
3c4868,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
4062d5,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
440558,NLY3413 ,10951    ,866    ,36.826 ,23.870 ,322,301      
3c4868,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
4062d5,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
440558,NLY3413 ,10951    ,866    ,36.828 ,23.868 ,322,302      
3c4868,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
4062d5,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
440558,NLY3413 ,10951    ,866    ,36.828 ,23.868 ,322,303      
3c4868,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
4062d5,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
440558,NLY3413 ,10951    ,866    ,36.829 ,23.867 ,322,307      
3c4868,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
4062d5,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
